path,bytes,classification,recommended_action,rationale
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/manifests/library_manifest.yaml,995,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/README.md,705,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/nfs-i-autofs.md,5447,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/samba-i-nfs-klient.md,2878,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/sie-konfiguracja-i-diagnostyka.md,14374,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/ssh-i-dostp-zdalny.md,13850,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/networking/zapora-ogniowa-firewalld.md,9674,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/parsed/rhcsa_sections.json,48865,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/permissions/README.md,360,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/permissions/uprawnienia-i-wasno-plikow.md,11889,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/podman/README.md,323,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/podman/kontenery-podman.md,35613,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/provenance/PROVENANCE_POLICY.md,1725,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/raw/rhcsa_raw.txt,198795,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/reports/category_distribution.md,383,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/reports/deduplication_report.md,2753,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/reports/parsing_quality_report.md,5457,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/reports/retrieval_engine_report.md,3764,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/rhcsa_engine.py,6688,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/schema/command.schema.json,2467,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/selinux/README.md,307,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/selinux/selinux.md,11784,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/storage/README.md,565,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/storage/przechowywanie-danych-dyski-i-partycje.md,2736,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/storage/systemy-plikow-i-montowanie.md,6784,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/storage/zarzdzanie-dyskami-raid.md,3158,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/systemd/README.md,637,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/systemd/boot-i-grub.md,9827,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/systemd/cron-i-harmonogramowanie-zada.md,8417,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/systemd/systemd-i-zarzdzanie-usugami.md,20275,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/systemd/zarzdzanie-pakietami-dnf-rpm.md,25165,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/CANONICAL_BUILDER_README.md,1274,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/CONTEXT_PACK_README.md,1279,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/INDEX_BUILDER_README.md,1090,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/INJECTION_LAYER_README.md,1142,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/README.md,1165,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/SECTION_PARSER_README.md,1187,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/candidate_index_loader.py,17798,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/canonical_builder.py,5951,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/context_injector.py,7102,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/context_pack_builder.py,8220,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/index_builder.py,5228,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/markdown_kb_builder.py,14211,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/pdf_extract.py,3318,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/tools/section_parser.py,6321,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/README.md,824,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/diagnostyka-i-narzdzia-systemowe.md,6570,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/dodatkowe-narzdzia-administracyjne.md,10308,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/informacje-o-systemie.md,6657,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/logowanie-i-monitorowanie-systemu.md,6981,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/troubleshooting/zarzdzanie-procesami.md,6250,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/users/README.md,398,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/users/zarzdzanie-grupami.md,1737,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/users/zarzdzanie-uytkownikami.md,16125,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/validator/__init__.py,46,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/validator/validation_report.md,773,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/validator/validation_rules.py,1353,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/knowledge/validator/validator.py,8047,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/main.py,43421,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/__init__.py,57,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/gemma_worker_memory.py,1328,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/hats/coding.json,258,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/hats/linux.json,273,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/hats/research.json,254,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/memory/rhcsa_context.py,1423,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/.obsidian/app.json,68,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/00_START_HERE.md,227,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Daily/2026-05-23.md,1529,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Evidence/20260523_204053_498246.md,191,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Evidence/20260523_204122_715088.md,415,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Evidence/20260523_204427_843537.md,191,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Evidence/20260523_204557_588315.md,1743,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Reasoning/20260523_204053_498246.md,492,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Reasoning/20260523_204122_715088.md,1616,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Reasoning/20260523_204427_843537.md,492,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/obsidian_vault/Reasoning/20260523_204557_588315.md,3615,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/orchestrator/__init__.py,89,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/orchestrator/gemini_gemma.py,7465,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/orchestrator/knowledge_router.py,5298,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/project_scan.json,8067,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/prompts/system_prompt.txt,3605,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/provenance_registry.json,41551,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/__init__.py,178,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/aureon_provider.py,1212,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/base.py,380,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/config.py,11492,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/gemini_provider.py,890,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/gemma_provider.py,3858,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/providers/openai_compatible.py,1674,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/requirements.txt,39,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/__init__.py,38,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/linux/__init__.py,188,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/linux/provenance_attach.py,2690,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/linux/query_normalizer.py,3874,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/linux/retrieval_engine.py,12165,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/retrieval/linux/scoring.py,961,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/router/__init__.py,91,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/router/local_router.py,2954,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/run.sh,397,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/run_web.sh,364,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/state/agent_state.json,1366,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/state/model_config.json,40,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/state/providers.json,313,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/state/token_savings_report.json,235,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/__init__.py,50,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/browser_tools.py,10150,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/build_rhcsa_library.py,40708,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/epistemic_registry.py,13781,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/executor.py,8928,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/filesystem_tools.py,4101,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/memory.py,10112,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/memory_hats.py,4251,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
